COD_MUN;NOME_MUN;POP;REGIAO;TAM_MUN
4127403;Terra Roxa - PR;   17522;Sul;Ate 50 mil hab.
4127502;Tibagi - PR;   20607;Sul;Ate 50 mil hab.
4127601;Tijucas do Sul - PR;   17084;Sul;Ate 50 mil hab.
4127700;Toledo - PR;  142645;Sul;De 50 mil a 200 mil hab.
4127809;Tomazina - PR;    7807;Sul;Ate 50 mil hab.
4127858;Três Barras do Paraná - PR;   12038;Sul;Ate 50 mil hab.
4127882;Tunas do Paraná - PR;    9022;Sul;Ate 50 mil hab.
4127908;Tuneiras do Oeste - PR;    8533;Sul;Ate 50 mil hab.
4127957;Tupãssi - PR;    8109;Sul;Ate 50 mil hab.
4127965;Turvo - PR;   13095;Sul;Ate 50 mil hab.
4128005;Ubiratã - PR;   20909;Sul;Ate 50 mil hab.
4128104;Umuarama - PR;  112500;Sul;De 50 mil a 200 mil hab.
4128203;União da Vitória - PR;   57913;Sul;De 50 mil a 200 mil hab.
4128302;Uniflor - PR;    2614;Sul;Ate 50 mil hab.
4128401;Uraí - PR;   11273;Sul;Ate 50 mil hab.
4128500;Wenceslau Braz - PR;   19386;Sul;Ate 50 mil hab.
4128534;Ventania - PR;   12088;Sul;Ate 50 mil hab.
4128559;Vera Cruz do Oeste - PR;    8454;Sul;Ate 50 mil hab.
4128609;Verê - PR;    7174;Sul;Ate 50 mil hab.
4128625;Alto Paraíso - PR;    2685;Sul;Ate 50 mil hab.
4128633;Doutor Ulysses - PR;    5552;Sul;Ate 50 mil hab.
4128658;Virmond - PR;    4022;Sul;Ate 50 mil hab.
4128708;Vitorino - PR;    6859;Sul;Ate 50 mil hab.
4128807;Xambrê - PR;    5630;Sul;Ate 50 mil hab.
4200051;Abdon Batista - SC;    2548;Sul;Ate 50 mil hab.
4200101;Abelardo Luz - SC;   17960;Sul;Ate 50 mil hab.
4200200;Agrolândia - SC;   11013;Sul;Ate 50 mil hab.
4200309;Agronômica - SC;    5509;Sul;Ate 50 mil hab.
4200408;Água Doce - SC;    7152;Sul;Ate 50 mil hab.
4200507;Águas de Chapecó - SC;    6515;Sul;Ate 50 mil hab.
4200556;Águas Frias - SC;    2354;Sul;Ate 50 mil hab.
4200606;Águas Mornas - SC;    6559;Sul;Ate 50 mil hab.
4200705;Alfredo Wagner - SC;   10086;Sul;Ate 50 mil hab.
4200754;Alto Bela Vista - SC;    1926;Sul;Ate 50 mil hab.
4200804;Anchieta - SC;    5557;Sul;Ate 50 mil hab.
4200903;Angelina - SC;    4743;Sul;Ate 50 mil hab.
4201000;Anita Garibaldi - SC;    6957;Sul;Ate 50 mil hab.
4201109;Anitápolis - SC;    3228;Sul;Ate 50 mil hab.
4201208;Antônio Carlos - SC;    8613;Sul;Ate 50 mil hab.
4201257;Apiúna - SC;   10848;Sul;Ate 50 mil hab.
4201273;Arabutã - SC;    4267;Sul;Ate 50 mil hab.
4201307;Araquari - SC;   39524;Sul;Ate 50 mil hab.
4201406;Araranguá - SC;   68867;Sul;De 50 mil a 200 mil hab.
4201505;Armazém - SC;    8759;Sul;Ate 50 mil hab.
4201604;Arroio Trinta - SC;    3549;Sul;Ate 50 mil hab.
4201653;Arvoredo - SC;    2234;Sul;Ate 50 mil hab.
4201703;Ascurra - SC;    7978;Sul;Ate 50 mil hab.
4201802;Atalanta - SC;    3195;Sul;Ate 50 mil hab.
4201901;Aurora - SC;    5683;Sul;Ate 50 mil hab.
4201950;Balneário Arroio do Silva - SC;   13430;Sul;Ate 50 mil hab.
4202008;Balneário Camboriú - SC;  145796;Sul;De 50 mil a 200 mil hab.
4202057;Balneário Barra do Sul - SC;   11035;Sul;Ate 50 mil hab.
4202073;Balneário Gaivota - SC;   11260;Sul;Ate 50 mil hab.
4202081;Bandeirante - SC;    2648;Sul;Ate 50 mil hab.
4202099;Barra Bonita - SC;    1651;Sul;Ate 50 mil hab.
4202107;Barra Velha - SC;   29860;Sul;Ate 50 mil hab.
4202131;Bela Vista do Toldo - SC;    6362;Sul;Ate 50 mil hab.
4202156;Belmonte - SC;    2709;Sul;Ate 50 mil hab.
4202206;Benedito Novo - SC;   11775;Sul;Ate 50 mil hab.
4202305;Biguaçu - SC;   69486;Sul;De 50 mil a 200 mil hab.
4202404;Blumenau - SC;  361855;Sul;De 200 mil a 500 mil hab.
4202438;Bocaina do Sul - SC;    3488;Sul;Ate 50 mil hab.
4202453;Bombinhas - SC;   20335;Sul;Ate 50 mil hab.
4202503;Bom Jardim da Serra - SC;    4772;Sul;Ate 50 mil hab.
4202537;Bom Jesus - SC;    3057;Sul;Ate 50 mil hab.
4202578;Bom Jesus do Oeste - SC;    2139;Sul;Ate 50 mil hab.
4202602;Bom Retiro - SC;   10060;Sul;Ate 50 mil hab.
4202701;Botuverá - SC;    5322;Sul;Ate 50 mil hab.
4202800;Braço do Norte - SC;   33876;Sul;Ate 50 mil hab.
4202859;Braço do Trombudo - SC;    3769;Sul;Ate 50 mil hab.
4202875;Brunópolis - SC;    2368;Sul;Ate 50 mil hab.
4202909;Brusque - SC;  137689;Sul;De 50 mil a 200 mil hab.
4203006;Caçador - SC;   79313;Sul;De 50 mil a 200 mil hab.
4203105;Caibi - SC;    6130;Sul;Ate 50 mil hab.
4203154;Calmon - SC;    3335;Sul;Ate 50 mil hab.
4203204;Camboriú - SC;   85105;Sul;De 50 mil a 200 mil hab.
4203253;Capão Alto - SC;    2496;Sul;Ate 50 mil hab.
4203303;Campo Alegre - SC;   11981;Sul;Ate 50 mil hab.
4203402;Campo Belo do Sul - SC;    6952;Sul;Ate 50 mil hab.
4203501;Campo Erê - SC;    8418;Sul;Ate 50 mil hab.
4203600;Campos Novos - SC;   36556;Sul;Ate 50 mil hab.
4203709;Canelinha - SC;   12398;Sul;Ate 50 mil hab.
4203808;Canoinhas - SC;   54480;Sul;De 50 mil a 200 mil hab.
4203907;Capinzal - SC;   23035;Sul;Ate 50 mil hab.
4203956;Capivari de Baixo - SC;   25177;Sul;Ate 50 mil hab.
4204004;Catanduvas - SC;   10984;Sul;Ate 50 mil hab.
4204103;Caxambu do Sul - SC;    3551;Sul;Ate 50 mil hab.
4204152;Celso Ramos - SC;    2719;Sul;Ate 50 mil hab.
4204178;Cerro Negro - SC;    3068;Sul;Ate 50 mil hab.
4204194;Chapadão do Lageado - SC;    3006;Sul;Ate 50 mil hab.
4204202;Chapecó - SC;  224013;Sul;De 200 mil a 500 mil hab.
4204251;Cocal do Sul - SC;   16821;Sul;Ate 50 mil hab.
4204301;Concórdia - SC;   75167;Sul;De 50 mil a 200 mil hab.
4204350;Cordilheira Alta - SC;    4520;Sul;Ate 50 mil hab.
4204400;Coronel Freitas - SC;    9940;Sul;Ate 50 mil hab.
4204459;Coronel Martins - SC;    2555;Sul;Ate 50 mil hab.
4204509;Corupá - SC;   16107;Sul;Ate 50 mil hab.
4204558;Correia Pinto - SC;   12553;Sul;Ate 50 mil hab.
4204608;Criciúma - SC;  217311;Sul;De 200 mil a 500 mil hab.
4204707;Cunha Porã - SC;   11118;Sul;Ate 50 mil hab.
4204756;Cunhataí - SC;    1967;Sul;Ate 50 mil hab.
4204806;Curitibanos - SC;   39893;Sul;Ate 50 mil hab.
4204905;Descanso - SC;    8192;Sul;Ate 50 mil hab.
4205001;Dionísio Cerqueira - SC;   15545;Sul;Ate 50 mil hab.
4205100;Dona Emma - SC;    4186;Sul;Ate 50 mil hab.
4205159;Doutor Pedrinho - SC;    4115;Sul;Ate 50 mil hab.
4205175;Entre Rios - SC;    3218;Sul;Ate 50 mil hab.
4205191;Ermo - SC;    2061;Sul;Ate 50 mil hab.
4205209;Erval Velho - SC;    4418;Sul;Ate 50 mil hab.
4205308;Faxinal dos Guedes - SC;   10649;Sul;Ate 50 mil hab.
4205357;Flor do Sertão - SC;    1579;Sul;Ate 50 mil hab.
4205407;Florianópolis - SC;  508826;Sul;Acima de 500 mil hab.
4205431;Formosa do Sul - SC;    2495;Sul;Ate 50 mil hab.
4205456;Forquilhinha - SC;   27211;Sul;Ate 50 mil hab.
4205506;Fraiburgo - SC;   36584;Sul;Ate 50 mil hab.
4205555;Frei Rogério - SC;    1970;Sul;Ate 50 mil hab.
4205605;Galvão - SC;    2791;Sul;Ate 50 mil hab.
4205704;Garopaba - SC;   23579;Sul;Ate 50 mil hab.
4205803;Garuva - SC;   18484;Sul;Ate 50 mil hab.
4205902;Gaspar - SC;   70793;Sul;De 50 mil a 200 mil hab.
4206009;Governador Celso Ramos - SC;   14606;Sul;Ate 50 mil hab.
4206108;Grão-Pará - SC;    6595;Sul;Ate 50 mil hab.
4206207;Gravatal - SC;   11577;Sul;Ate 50 mil hab.
4206306;Guabiruba - SC;   24382;Sul;Ate 50 mil hab.
4206405;Guaraciaba - SC;   10026;Sul;Ate 50 mil hab.
4206504;Guaramirim - SC;   45797;Sul;Ate 50 mil hab.
4206603;Guarujá do Sul - SC;    5178;Sul;Ate 50 mil hab.
4206652;Guatambú - SC;    4698;Sul;Ate 50 mil hab.
4206702;Herval d'Oeste - SC;   22714;Sul;Ate 50 mil hab.
4206751;Ibiam - SC;    1954;Sul;Ate 50 mil hab.
4206801;Ibicaré - SC;    3178;Sul;Ate 50 mil hab.
4206900;Ibirama - SC;   19096;Sul;Ate 50 mil hab.
4207007;Içara - SC;   57247;Sul;De 50 mil a 200 mil hab.
4207106;Ilhota - SC;   14359;Sul;Ate 50 mil hab.
4207205;Imaruí - SC;    9948;Sul;Ate 50 mil hab.
4207304;Imbituba - SC;   45286;Sul;Ate 50 mil hab.
4207403;Imbuia - SC;    6241;Sul;Ate 50 mil hab.
4207502;Indaial - SC;   70900;Sul;De 50 mil a 200 mil hab.
4207577;Iomerê - SC;    2962;Sul;Ate 50 mil hab.
4207601;Ipira - SC;    4406;Sul;Ate 50 mil hab.
4207650;Iporã do Oeste - SC;    9045;Sul;Ate 50 mil hab.
4207684;Ipuaçu - SC;    7579;Sul;Ate 50 mil hab.
4207700;Ipumirim - SC;    7620;Sul;Ate 50 mil hab.
4207759;Iraceminha - SC;    3938;Sul;Ate 50 mil hab.
4207809;Irani - SC;   10498;Sul;Ate 50 mil hab.
4207858;Irati - SC;    1909;Sul;Ate 50 mil hab.
4207908;Irineópolis - SC;   11289;Sul;Ate 50 mil hab.
4208005;Itá - SC;    6129;Sul;Ate 50 mil hab.
4208104;Itaiópolis - SC;   21780;Sul;Ate 50 mil hab.
4208203;Itajaí - SC;  223112;Sul;De 200 mil a 500 mil hab.
4208302;Itapema - SC;   67338;Sul;De 50 mil a 200 mil hab.
4208401;Itapiranga - SC;   17007;Sul;Ate 50 mil hab.
4208450;Itapoá - SC;   21177;Sul;Ate 50 mil hab.
4208500;Ituporanga - SC;   25355;Sul;Ate 50 mil hab.
4208609;Jaborá - SC;    3918;Sul;Ate 50 mil hab.
4208708;Jacinto Machado - SC;   10376;Sul;Ate 50 mil hab.
4208807;Jaguaruna - SC;   20288;Sul;Ate 50 mil hab.
4208906;Jaraguá do Sul - SC;  181173;Sul;De 50 mil a 200 mil hab.
4208955;Jardinópolis - SC;    1546;Sul;Ate 50 mil hab.
4209003;Joaçaba - SC;   30404;Sul;Ate 50 mil hab.
4209102;Joinville - SC;  597658;Sul;Acima de 500 mil hab.
4209151;José Boiteux - SC;    5007;Sul;Ate 50 mil hab.
4209177;Jupiá - SC;    2092;Sul;Ate 50 mil hab.
4209201;Lacerdópolis - SC;    2247;Sul;Ate 50 mil hab.
4209300;Lages - SC;  157349;Sul;De 50 mil a 200 mil hab.
4209409;Laguna - SC;   46122;Sul;Ate 50 mil hab.
4209458;Lajeado Grande - SC;    1418;Sul;Ate 50 mil hab.
4209508;Laurentino - SC;    7063;Sul;Ate 50 mil hab.
4209607;Lauro Müller - SC;   15313;Sul;Ate 50 mil hab.
4209706;Lebon Régis - SC;   12115;Sul;Ate 50 mil hab.
4209805;Leoberto Leal - SC;    3000;Sul;Ate 50 mil hab.
4209854;Lindóia do Sul - SC;    4546;Sul;Ate 50 mil hab.
4209904;Lontras - SC;   12315;Sul;Ate 50 mil hab.
4210001;Luiz Alves - SC;   13107;Sul;Ate 50 mil hab.
4210035;Luzerna - SC;    5684;Sul;Ate 50 mil hab.
4210050;Macieira - SC;    1766;Sul;Ate 50 mil hab.
4210100;Mafra - SC;   56561;Sul;De 50 mil a 200 mil hab.
4210209;Major Gercino - SC;    3454;Sul;Ate 50 mil hab.
4210308;Major Vieira - SC;    8156;Sul;Ate 50 mil hab.
4210407;Maracajá - SC;    7378;Sul;Ate 50 mil hab.
4210506;Maravilha - SC;   26116;Sul;Ate 50 mil hab.
4210555;Marema - SC;    1750;Sul;Ate 50 mil hab.
4210605;Massaranduba - SC;   17125;Sul;Ate 50 mil hab.
4210704;Matos Costa - SC;    2480;Sul;Ate 50 mil hab.
4210803;Meleiro - SC;    7001;Sul;Ate 50 mil hab.
4210852;Mirim Doce - SC;    2283;Sul;Ate 50 mil hab.
4210902;Modelo - SC;    4218;Sul;Ate 50 mil hab.
4211009;Mondaí - SC;   11889;Sul;Ate 50 mil hab.
4211058;Monte Carlo - SC;    9906;Sul;Ate 50 mil hab.
4211108;Monte Castelo - SC;    8269;Sul;Ate 50 mil hab.
4211207;Morro da Fumaça - SC;   17947;Sul;Ate 50 mil hab.
4211256;Morro Grande - SC;    2888;Sul;Ate 50 mil hab.
4211306;Navegantes - SC;   83626;Sul;De 50 mil a 200 mil hab.
4211405;Nova Erechim - SC;    5092;Sul;Ate 50 mil hab.
4211454;Nova Itaberaba - SC;    4329;Sul;Ate 50 mil hab.
4211504;Nova Trento - SC;   14782;Sul;Ate 50 mil hab.
4211603;Nova Veneza - SC;   15342;Sul;Ate 50 mil hab.
4211652;Novo Horizonte - SC;    2404;Sul;Ate 50 mil hab.
4211702;Orleans - SC;   23038;Sul;Ate 50 mil hab.
4211751;Otacílio Costa - SC;   18975;Sul;Ate 50 mil hab.
4211801;Ouro - SC;    7272;Sul;Ate 50 mil hab.
4211850;Ouro Verde - SC;    2207;Sul;Ate 50 mil hab.
4211876;Paial - SC;    1474;Sul;Ate 50 mil hab.
4211892;Painel - SC;    2356;Sul;Ate 50 mil hab.
4211900;Palhoça - SC;  175272;Sul;De 50 mil a 200 mil hab.
4212007;Palma Sola - SC;    7372;Sul;Ate 50 mil hab.
4212056;Palmeira - SC;    2650;Sul;Ate 50 mil hab.
4212106;Palmitos - SC;   16157;Sul;Ate 50 mil hab.
4212205;Papanduva - SC;   19422;Sul;Ate 50 mil hab.
4212239;Paraíso - SC;    3360;Sul;Ate 50 mil hab.
4212254;Passo de Torres - SC;    9048;Sul;Ate 50 mil hab.
4212270;Passos Maia - SC;    4109;Sul;Ate 50 mil hab.
4212304;Paulo Lopes - SC;    7569;Sul;Ate 50 mil hab.
4212403;Pedras Grandes - SC;    3953;Sul;Ate 50 mil hab.
4212502;Penha - SC;   33284;Sul;Ate 50 mil hab.
4212601;Peritiba - SC;    2760;Sul;Ate 50 mil hab.
4212650;Pescaria Brava - SC;   10159;Sul;Ate 50 mil hab.
4212700;Petrolândia - SC;    5905;Sul;Ate 50 mil hab.
4212809;Balneário Piçarras - SC;   23772;Sul;Ate 50 mil hab.
4212908;Pinhalzinho - SC;   20712;Sul;Ate 50 mil hab.
4213005;Pinheiro Preto - SC;    3596;Sul;Ate 50 mil hab.
4213104;Piratuba - SC;    3745;Sul;Ate 50 mil hab.
4213153;Planalto Alegre - SC;    2888;Sul;Ate 50 mil hab.
4213203;Pomerode - SC;   34010;Sul;Ate 50 mil hab.
4213302;Ponte Alta - SC;    4650;Sul;Ate 50 mil hab.
4213351;Ponte Alta do Norte - SC;    3420;Sul;Ate 50 mil hab.
4213401;Ponte Serrada - SC;   11634;Sul;Ate 50 mil hab.
4213500;Porto Belo - SC;   21932;Sul;Ate 50 mil hab.
4213609;Porto União - SC;   35543;Sul;Ate 50 mil hab.
4213708;Pouso Redondo - SC;   17712;Sul;Ate 50 mil hab.
4213807;Praia Grande - SC;    7312;Sul;Ate 50 mil hab.
4213906;Presidente Castello Branco - SC;    1547;Sul;Ate 50 mil hab.
4214003;Presidente Getúlio - SC;   17726;Sul;Ate 50 mil hab.
4214102;Presidente Nereu - SC;    2283;Sul;Ate 50 mil hab.
4214151;Princesa - SC;    2937;Sul;Ate 50 mil hab.
4214201;Quilombo - SC;    9829;Sul;Ate 50 mil hab.
4214300;Rancho Queimado - SC;    2887;Sul;Ate 50 mil hab.
4214409;Rio das Antas - SC;    6202;Sul;Ate 50 mil hab.
4214508;Rio do Campo - SC;    5902;Sul;Ate 50 mil hab.
4214607;Rio do Oeste - SC;    7520;Sul;Ate 50 mil hab.
4214706;Rio dos Cedros - SC;   11808;Sul;Ate 50 mil hab.
4214805;Rio do Sul - SC;   72006;Sul;De 50 mil a 200 mil hab.
4214904;Rio Fortuna - SC;    4620;Sul;Ate 50 mil hab.
4215000;Rio Negrinho - SC;   42495;Sul;Ate 50 mil hab.
4215059;Rio Rufino - SC;    2483;Sul;Ate 50 mil hab.
4215075;Riqueza - SC;    4561;Sul;Ate 50 mil hab.
4215109;Rodeio - SC;   11600;Sul;Ate 50 mil hab.
4215208;Romelândia - SC;    4684;Sul;Ate 50 mil hab.
4215307;Salete - SC;    7659;Sul;Ate 50 mil hab.
4215356;Saltinho - SC;    3754;Sul;Ate 50 mil hab.
4215406;Salto Veloso - SC;    4756;Sul;Ate 50 mil hab.
4215455;Sangão - SC;   12905;Sul;Ate 50 mil hab.
4215505;Santa Cecília - SC;   16918;Sul;Ate 50 mil hab.
4215554;Santa Helena - SC;    2200;Sul;Ate 50 mil hab.
4215604;Santa Rosa de Lima - SC;    2147;Sul;Ate 50 mil hab.
4215653;Santa Rosa do Sul - SC;    8378;Sul;Ate 50 mil hab.
4215679;Santa Terezinha - SC;    8773;Sul;Ate 50 mil hab.
4215687;Santa Terezinha do Progresso - SC;    2372;Sul;Ate 50 mil hab.
4215695;Santiago do Sul - SC;    1235;Sul;Ate 50 mil hab.
4215703;Santo Amaro da Imperatriz - SC;   23579;Sul;Ate 50 mil hab.
4215752;São Bernardino - SC;    2287;Sul;Ate 50 mil hab.
4215802;São Bento do Sul - SC;   85421;Sul;De 50 mil a 200 mil hab.
4215901;São Bonifácio - SC;    2814;Sul;Ate 50 mil hab.
4216008;São Carlos - SC;   11369;Sul;Ate 50 mil hab.
4216057;São Cristóvão do Sul - SC;    5598;Sul;Ate 50 mil hab.
4216107;São Domingos - SC;    9434;Sul;Ate 50 mil hab.
4216206;São Francisco do Sul - SC;   53746;Sul;De 50 mil a 200 mil hab.
4216255;São João do Oeste - SC;    6402;Sul;Ate 50 mil hab.
4216305;São João Batista - SC;   38583;Sul;Ate 50 mil hab.
4216354;São João do Itaperiú - SC;    3759;Sul;Ate 50 mil hab.
4216404;São João do Sul - SC;    7315;Sul;Ate 50 mil hab.
4216503;São Joaquim - SC;   27139;Sul;Ate 50 mil hab.
4216602;São José - SC;  250181;Sul;De 200 mil a 500 mil hab.
4216701;São José do Cedro - SC;   13820;Sul;Ate 50 mil hab.
4216800;São José do Cerrito - SC;    8173;Sul;Ate 50 mil hab.
4216909;São Lourenço do Oeste - SC;   24291;Sul;Ate 50 mil hab.
4217006;São Ludgero - SC;   13650;Sul;Ate 50 mil hab.
4217105;São Martinho - SC;    3171;Sul;Ate 50 mil hab.
4217154;São Miguel da Boa Vista - SC;    1807;Sul;Ate 50 mil hab.
4217204;São Miguel do Oeste - SC;   40868;Sul;Ate 50 mil hab.
4217253;São Pedro de Alcântara - SC;    5935;Sul;Ate 50 mil hab.
4217303;Saudades - SC;    9810;Sul;Ate 50 mil hab.
4217402;Schroeder - SC;   21991;Sul;Ate 50 mil hab.
4217501;Seara - SC;   17576;Sul;Ate 50 mil hab.
4217550;Serra Alta - SC;    3256;Sul;Ate 50 mil hab.
4217600;Siderópolis - SC;   14092;Sul;Ate 50 mil hab.
4217709;Sombrio - SC;   30733;Sul;Ate 50 mil hab.
4217758;Sul Brasil - SC;    2423;Sul;Ate 50 mil hab.
4217808;Taió - SC;   18486;Sul;Ate 50 mil hab.
4217907;Tangará - SC;    8662;Sul;Ate 50 mil hab.
4217956;Tigrinhos - SC;    1619;Sul;Ate 50 mil hab.
4218004;Tijucas - SC;   39155;Sul;Ate 50 mil hab.
4218103;Timbé do Sul - SC;    5343;Sul;Ate 50 mil hab.
4218202;Timbó - SC;   44977;Sul;Ate 50 mil hab.
4218251;Timbó Grande - SC;    7941;Sul;Ate 50 mil hab.
4218301;Três Barras - SC;   19366;Sul;Ate 50 mil hab.
4218350;Treviso - SC;    3966;Sul;Ate 50 mil hab.
4218400;Treze de Maio - SC;    7093;Sul;Ate 50 mil hab.
4218509;Treze Tílias - SC;    7991;Sul;Ate 50 mil hab.
4218608;Trombudo Central - SC;    7434;Sul;Ate 50 mil hab.
4218707;Tubarão - SC;  106422;Sul;De 50 mil a 200 mil hab.
4218756;Tunápolis - SC;    4525;Sul;Ate 50 mil hab.
4218806;Turvo - SC;   12990;Sul;Ate 50 mil hab.
4218855;União do Oeste - SC;    2412;Sul;Ate 50 mil hab.
4218905;Urubici - SC;   11273;Sul;Ate 50 mil hab.
4218954;Urupema - SC;    2459;Sul;Ate 50 mil hab.
4219002;Urussanga - SC;   21344;Sul;Ate 50 mil hab.
4219101;Vargeão - SC;    3571;Sul;Ate 50 mil hab.
4219150;Vargem - SC;    2432;Sul;Ate 50 mil hab.
4219176;Vargem Bonita - SC;    4451;Sul;Ate 50 mil hab.
4219200;Vidal Ramos - SC;    6329;Sul;Ate 50 mil hab.
4219309;Videira - SC;   53610;Sul;De 50 mil a 200 mil hab.
4219358;Vitor Meireles - SC;    4943;Sul;Ate 50 mil hab.
4219408;Witmarsum - SC;    3998;Sul;Ate 50 mil hab.
4219507;Xanxerê - SC;   51642;Sul;De 50 mil a 200 mil hab.
4219606;Xavantina - SC;    3903;Sul;Ate 50 mil hab.
4219705;Xaxim - SC;   28983;Sul;Ate 50 mil hab.
4219853;Zortéa - SC;    3398;Sul;Ate 50 mil hab.
4220000;Balneário Rincão - SC;   12946;Sul;Ate 50 mil hab.
4300034;Aceguá - RS;    4942;Sul;Ate 50 mil hab.
4300059;Água Santa - RS;    3743;Sul;Ate 50 mil hab.
4300109;Agudo - RS;   16401;Sul;Ate 50 mil hab.
4300208;Ajuricaba - RS;    6987;Sul;Ate 50 mil hab.
4300307;Alecrim - RS;    5827;Sul;Ate 50 mil hab.
4300406;Alegrete - RS;   73028;Sul;De 50 mil a 200 mil hab.
4300455;Alegria - RS;    3374;Sul;Ate 50 mil hab.
4300471;Almirante Tamandaré do Sul - RS;    1949;Sul;Ate 50 mil hab.
4300505;Alpestre - RS;    6067;Sul;Ate 50 mil hab.
4300554;Alto Alegre - RS;    1613;Sul;Ate 50 mil hab.
4300570;Alto Feliz - RS;    3036;Sul;Ate 50 mil hab.
4300604;Alvorada - RS;  211352;Sul;De 200 mil a 500 mil hab.
4300638;Amaral Ferrador - RS;    7085;Sul;Ate 50 mil hab.
4300646;Ametista do Sul - RS;    7403;Sul;Ate 50 mil hab.
4300661;André da Rocha - RS;    1343;Sul;Ate 50 mil hab.
4300703;Anta Gorda - RS;    5961;Sul;Ate 50 mil hab.
4300802;Antônio Prado - RS;   13045;Sul;Ate 50 mil hab.
4300851;Arambaré - RS;    3562;Sul;Ate 50 mil hab.
4300877;Araricá - RS;    5771;Sul;Ate 50 mil hab.
4300901;Aratiba - RS;    6189;Sul;Ate 50 mil hab.
4301008;Arroio do Meio - RS;   20967;Sul;Ate 50 mil hab.
4301057;Arroio do Sal - RS;   10279;Sul;Ate 50 mil hab.
4301073;Arroio do Padre - RS;    2951;Sul;Ate 50 mil hab.
4301107;Arroio dos Ratos - RS;   14177;Sul;Ate 50 mil hab.
4301206;Arroio do Tigre - RS;   13413;Sul;Ate 50 mil hab.
4301305;Arroio Grande - RS;   18238;Sul;Ate 50 mil hab.
4301404;Arvorezinha - RS;   10423;Sul;Ate 50 mil hab.
4301503;Augusto Pestana - RS;    6602;Sul;Ate 50 mil hab.
4301552;Áurea - RS;    3535;Sul;Ate 50 mil hab.
4301602;Bagé - RS;  121335;Sul;De 50 mil a 200 mil hab.
4301636;Balneário Pinhal - RS;   14363;Sul;Ate 50 mil hab.
4301651;Barão - RS;    6202;Sul;Ate 50 mil hab.
4301701;Barão de Cotegipe - RS;    6620;Sul;Ate 50 mil hab.
4301750;Barão do Triunfo - RS;    7519;Sul;Ate 50 mil hab.
4301800;Barracão - RS;    5256;Sul;Ate 50 mil hab.
4301859;Barra do Guarita - RS;    3257;Sul;Ate 50 mil hab.
4301875;Barra do Quaraí - RS;    4227;Sul;Ate 50 mil hab.
4301909;Barra do Ribeiro - RS;   13556;Sul;Ate 50 mil hab.
4301925;Barra do Rio Azul - RS;    1655;Sul;Ate 50 mil hab.
4301958;Barra Funda - RS;    2551;Sul;Ate 50 mil hab.
4302006;Barros Cassal - RS;   11182;Sul;Ate 50 mil hab.
4302055;Benjamin Constant do Sul - RS;    1958;Sul;Ate 50 mil hab.
4302105;Bento Gonçalves - RS;  121803;Sul;De 50 mil a 200 mil hab.
4302154;Boa Vista das Missões - RS;    2092;Sul;Ate 50 mil hab.
4302204;Boa Vista do Buricá - RS;    6712;Sul;Ate 50 mil hab.
4302220;Boa Vista do Cadeado - RS;    2468;Sul;Ate 50 mil hab.
4302238;Boa Vista do Incra - RS;    2616;Sul;Ate 50 mil hab.
4302253;Boa Vista do Sul - RS;    2778;Sul;Ate 50 mil hab.
4302303;Bom Jesus - RS;   11309;Sul;Ate 50 mil hab.
4302352;Bom Princípio - RS;   14255;Sul;Ate 50 mil hab.
4302378;Bom Progresso - RS;    1899;Sul;Ate 50 mil hab.
4302402;Bom Retiro do Sul - RS;   12390;Sul;Ate 50 mil hab.
4302451;Boqueirão do Leão - RS;    7702;Sul;Ate 50 mil hab.
4302501;Bossoroca - RS;    6205;Sul;Ate 50 mil hab.
4302584;Bozano - RS;    2111;Sul;Ate 50 mil hab.
4302600;Braga - RS;    3311;Sul;Ate 50 mil hab.
4302659;Brochier - RS;    5104;Sul;Ate 50 mil hab.
4302709;Butiá - RS;   20952;Sul;Ate 50 mil hab.
4302808;Caçapava do Sul - RS;   33548;Sul;Ate 50 mil hab.
4302907;Cacequi - RS;   12423;Sul;Ate 50 mil hab.
4303004;Cachoeira do Sul - RS;   81869;Sul;De 50 mil a 200 mil hab.
4303103;Cachoeirinha - RS;  131240;Sul;De 50 mil a 200 mil hab.
4303202;Cacique Doble - RS;    5074;Sul;Ate 50 mil hab.
4303301;Caibaté - RS;    4823;Sul;Ate 50 mil hab.
4303400;Caiçara - RS;    4700;Sul;Ate 50 mil hab.
4303509;Camaquã - RS;   66478;Sul;De 50 mil a 200 mil hab.
4303558;Camargo - RS;    2742;Sul;Ate 50 mil hab.
4303608;Cambará do Sul - RS;    6406;Sul;Ate 50 mil hab.
4303673;Campestre da Serra - RS;    3395;Sul;Ate 50 mil hab.
4303707;Campina das Missões - RS;    5398;Sul;Ate 50 mil hab.
4303806;Campinas do Sul - RS;    5438;Sul;Ate 50 mil hab.
4303905;Campo Bom - RS;   69458;Sul;De 50 mil a 200 mil hab.
4304002;Campo Novo - RS;    4376;Sul;Ate 50 mil hab.
4304101;Campos Borges - RS;    3295;Sul;Ate 50 mil hab.
4304200;Candelária - RS;   31421;Sul;Ate 50 mil hab.
4304309;Cândido Godói - RS;    6151;Sul;Ate 50 mil hab.
4304358;Candiota - RS;    9647;Sul;Ate 50 mil hab.
4304408;Canela - RS;   45488;Sul;Ate 50 mil hab.
4304507;Canguçu - RS;   56211;Sul;De 50 mil a 200 mil hab.
4304606;Canoas - RS;  348208;Sul;De 200 mil a 500 mil hab.
